id,name,image,symbol,companyName,founded,price,beta,volAvg,mktCap,lastDiv,range,changes,currency,cik,isin,cusip,exchange,exchangeShortName,industry,website,description,ceo,sector,country,fullTimeEmployees,phone,address,city,state,zip,dcfDiff,dcf,ipoDate,defaultImage,isEtf,isActivelyTrading,isAdr,isFund
508,Salesforce,Salesforce_image.png,CRM,"Salesforce.com, Inc.",1999,,,,,,,,,,,,,,,,Salesforce ist ein führender Anbieter von Cloud-basierten Softwarelösungen für Customer Relationship Management (CRM). Das Unternehmen wurde 1999 gegründet und hat sich zu einem der größten und innovativsten Anbieter in der Branche entwickelt. Salesforce ist bekannt für seine kundenorientierten Lösungen und sein Engagement für Innovation. Mit einer starken Marktposition und einem breiten Produktportfolio ist Salesforce ein wichtiger Akteur im Bereich der Unternehmenssoftware.,Marc Benioff,,,,,,,,,,,,False,False,True,False,False
509,LVMH,LVMH_image.png,LVMH,LVMH Moët Hennessy Louis Vuitton SE,1987,,,,,,,,,,,,,,,,"LVMH Moët Hennessy Louis Vuitton SE ist ein französisches multinationales Unternehmen, das sich auf Luxusgüter spezialisiert hat. Das Unternehmen wurde 1987 gegründet und ist weltweit führend in den Bereichen Mode, Schmuck, Parfüm, Kosmetik, Uhren, und Spirituosen. LVMH besitzt eine Vielzahl renommierter Marken und genießt eine starke Marktposition in der Luxusgüterbranche.",Bernard Arnault,,,,,,,,,,,,False,False,False,False,False
510,Chevron,Chevron_image.png,CVX,Chevron Corporation,1879,,,,,,,,,,,,,,,,"Chevron Corporation ist ein multinationales Energieunternehmen mit Fokus auf Öl, Gas und erneuerbare Energien. Das Unternehmen hat eine lange Geschichte und ist einer der größten Energiekonzerne weltweit. Chevron ist bekannt für seine Beteiligung an der gesamten Wertschöpfungskette der Energiebranche und seine Bemühungen um Nachhaltigkeit und Umweltschutz.",Michael K. Wirth,,,,,,,,,,,,False,False,True,False,False
511,T-Mobile US,T-Mobile_US_image.png,TMUS,T-Mobile US,1994,,,,,,,,,,,,,,,,"T-Mobile US ist ein führender Anbieter von drahtlosen Kommunikationsdiensten in den Vereinigten Staaten. Das Unternehmen bietet Mobilfunkdienste, Geräte und Zubehör für Privat- und Geschäftskunden an. T-Mobile US hat eine starke Marktposition im Bereich der mobilen Kommunikation und setzt auf innovative Technologien, um seinen Kunden erstklassige Dienstleistungen anzubieten.",Mike Sievert,,,,,,,,,,,,False,False,True,False,False
512,Coca-Cola,Coca-Cola_image.png,KO,The Coca-Cola Company,1892,,,,,,,,,,,,,,,,"Die Coca-Cola Company ist ein weltweit führender Hersteller von alkoholfreien Getränken. Das Unternehmen wurde 1892 gegründet und hat sich seitdem zu einem der bekanntesten Marken der Welt entwickelt. Coca-Cola ist für seine Vielfalt an Getränken bekannt, darunter Coca-Cola, Fanta, Sprite und viele andere. Mit einer starken Marktposition und einer langen Geschichte der Innovation ist Coca-Cola ein wichtiger Akteur in der Getränkeindustrie.",James Quincey,,,,,,,,,,,,False,False,True,False,False
513,SAP,SAP_image.png,SAP,SAP SE,1972,,,,,,,,,,,,,,,,"SAP SE ist ein deutsches multinationales Softwareunternehmen, das sich auf Unternehmenssoftware spezialisiert hat. Das Unternehmen bietet eine breite Palette von Softwarelösungen für verschiedene Geschäftsbereiche an, darunter ERP, CRM, SCM und BI. SAP wurde 1972 gegründet und hat sich zu einem der weltweit führenden Anbieter von Unternehmenssoftware entwickelt. Mit einer starken Marktposition und einem globalen Kundenstamm ist SAP ein wichtiger Akteur in der IT-Branche.",Christian Klein,,,,,,,,,,,,False,False,False,False,False
514,Merck & Co.,Merck_&_Co._image.png,MRK,Merck & Co.,1891,,,,,,,,,,,,,,,,"Merck & Co. ist ein weltweit führendes Pharmaunternehmen, das sich auf die Entwicklung von Arzneimitteln, Impfstoffen, Biologika und Tiergesundheitsprodukten konzentriert. Das Unternehmen hat eine lange Geschichte in der Pharmaindustrie und ist bekannt für seine Innovationen und seine starke Marktposition. Merck & Co. ist in verschiedenen therapeutischen Bereichen tätig und hat eine breite Palette von Produkten, die zur Verbesserung der Gesundheit und des Wohlbefindens der Menschen beitragen.",Kenneth C. Frazier,,,,,,,,,,,,False,False,True,False,False
515,ASML,ASML_image.png,ASML,ASML Holding N.V.,1984,,,,,,,,,,,,,,,,"ASML Holding N.V. ist ein niederländisches Unternehmen, das sich auf die Entwicklung und Herstellung von Lithographiesystemen für die Halbleiterindustrie spezialisiert hat. Das Unternehmen wurde 1984 gegründet und hat sich zu einem führenden Anbieter in seinem Bereich entwickelt. ASML ist bekannt für seine innovative Technologie und seine starke Marktposition. Zu den wichtigen Fakten zählen die enge Zusammenarbeit mit führenden Halbleiterherstellern und die kontinuierliche Weiterentwicklung seiner Produkte.",Peter Wennink,,,,,,,,,,,,False,False,False,False,False
516,Wells Fargo,Wells_Fargo_image.png,WFC,Wells Fargo & Company,1852,,,,,,,,,,,,,,,,"Wells Fargo & Company ist ein diversifiziertes Finanzdienstleistungsunternehmen, das Bank-, Versicherungs-, Investment- und Hypothekendienstleistungen anbietet. Das Unternehmen wurde 1852 gegründet und hat eine starke Marktposition in den USA. Zu den wichtigsten Fakten gehören die umfangreiche Filialpräsenz und das breite Spektrum an Finanzprodukten.",Charles W. Scharf,,,,,,,,,,,,False,False,False,False,False
517,Meituan,Meituan_image.png,NONE,Meituan,2010,,,,,,,,,,,,,,,,"Meituan ist ein chinesisches Technologieunternehmen, das sich auf Online-Dienste im Bereich Lieferung, E-Commerce und lokale Dienstleistungen spezialisiert hat. Das Unternehmen wurde im März 2010 gegründet und hat sich zu einem der führenden Unternehmen in der Branche entwickelt. Meituan ist bekannt für seine innovative Technologie, sein breites Angebot an Dienstleistungen und seine starke Marktposition in China.",Wang Xing,,,,,,,,,,,,False,False,True,False,False
518,Samsung Electronics,Samsung_Electronics_image.png,NONE,Samsung Electronics,1969,,,,,,,,,,,,,,,,"Samsung Electronics ist ein führender Hersteller von Elektronikprodukten mit Schwerpunkt auf Mobilgeräte, Unterhaltungselektronik, Halbleitern und Haushaltsgeräten. Das Unternehmen wurde 1969 gegründet und hat sich zu einem globalen Technologieführer entwickelt. Samsung Electronics ist bekannt für innovative Produkte, eine starke Marktposition und kontinuierliche Investitionen in Forschung und Entwicklung.",Kim Ki-nam,,,,,,,,,,,,False,False,False,False,False
519,Cisco Systems,Cisco_Systems_image.png,CSCO,Cisco Systems,1984,,,,,,,,,,,,,,,,"Cisco Systems ist ein weltweit führender Anbieter von Netzwerktechnologien und -lösungen. Das Unternehmen wurde 1984 gegründet und hat sich seitdem als einer der wichtigsten Akteure im Bereich der Informations- und Kommunikationstechnologie etabliert. Mit einem breiten Portfolio an Produkten und Dienstleistungen ist Cisco Systems in verschiedenen Branchen präsent und bietet innovative Lösungen für Unternehmen, Behörden und Privatanwender.",Chuck Robbins,,,,,,,,,,,,False,False,True,False,False
520,Roche,Roche_image.png,RHHBY,F. Hoffmann-La Roche AG,1896,,,,,,,,,,,,,,,,"Die F. Hoffmann-La Roche AG ist ein weltweit führendes Unternehmen in den Bereichen Pharma und Diagnostik. Gegründet im Jahr 1896, hat Roche eine starke Marktposition durch innovative Medikamente und Diagnostiklösungen. Das Unternehmen ist bekannt für seine Forschung und Entwicklung in der Behandlung von Krebs und anderen Krankheiten.",Severin Schwan,,,,,,,,,,,,False,False,True,False,False
521,Accenture,Accenture_image.png,ACN,Accenture,1989,,,,,,,,,,,,,,,,"Accenture ist ein weltweit führendes Unternehmen im Bereich der Managementberatung, Technologie und Outsourcing-Services. Das Unternehmen wurde im Jahr 1989 gegründet und hat sich seitdem zu einem der größten Beratungsunternehmen der Welt entwickelt. Accenture bietet Dienstleistungen in den Bereichen Strategie, digitale Technologien, Analytik, und operative Prozesse an. Das Unternehmen hat eine starke Marktposition in verschiedenen Branchen und ist bekannt für seine Innovationskraft und Expertise.",Julie Sweet,,,,,,,,,,,,False,False,False,False,False
522,Adobe,Adobe_image.png,ADBE,Adobe Inc.,1982,,,,,,,,,,,,,,,,"Adobe Inc. ist ein weltweit führender Anbieter von Softwarelösungen für digitale Medien und Marketing. Das Unternehmen wurde 1982 gegründet und hat sich im Laufe der Jahre als Innovator in der Kreativ- und Marketingbranche etabliert. Adobe bietet eine breite Palette von Produkten an, darunter Photoshop, Illustrator, Acrobat und die Creative Cloud. Mit seinen hochwertigen Softwarelösungen hat sich Adobe eine starke Marktposition erarbeitet und ist für seine kreative Technologie und seinen erstklassigen Kundenservice bekannt.",Shantanu Narayen,,,,,,,,,,,,False,False,True,False,False
523,Hermès,Hermès_image.png,RMS,Hermès International S.A.,1837,,,,,,,,,,,,,,,,"Hermès International S.A. ist ein französisches Luxusgüterunternehmen, das sich auf hochwertige Konfektionswaren, Lederwaren, Parfüm und Accessoires spezialisiert hat. Das Unternehmen wurde 1837 von Thierry Hermès gegründet und hat sich seitdem zu einer weltweit anerkannten Marke für Luxusartikel entwickelt. Hermès ist bekannt für seine Handwerkskunst, zeitlose Designs und exklusiven Kundenstamm.",Axel Dumas,,,,,,,,,,,,False,False,True,False,False
524,Toyota,Toyota_image.png,TM,Toyota Motor Corporation,1937,,,,,,,,,,,,,,,,"Die Toyota Motor Corporation ist ein japanischer multinationaler Automobilhersteller mit Hauptsitz in Toyota City, Japan. Das Unternehmen ist bekannt für seine breite Palette von Fahrzeugen, darunter Personenkraftwagen, Nutzfahrzeuge und Hybridfahrzeuge. Toyota ist einer der größten Automobilhersteller der Welt und hat eine starke Marktposition in verschiedenen Regionen. Das Unternehmen legt großen Wert auf Innovation, Qualität und Umweltfreundlichkeit.",Akio Toyoda,,,,,,,,,,,,False,False,True,False,False
525,PepsiCo,PepsiCo_image.png,PEP,"PepsiCo, Inc.",1965,,,,,,,,,,,,,,,,"PepsiCo, Inc. ist ein weltweit führendes Unternehmen in der Lebensmittel- und Getränkeindustrie. Das Unternehmen wurde 1965 durch die Fusion von Pepsi-Cola und Frito-Lay gegründet. PepsiCo ist bekannt für Marken wie Pepsi, Lay's, Gatorade und Quaker. Mit einer starken Marktposition und einer breiten Produktpalette ist PepsiCo ein wichtiger Akteur in der globalen Konsumgüterbranche.",Ramon Laguarta,,,,,,,,,,,,False,False,True,False,False
526,Nestlé,Nestlé_image.png,NSRGF,Nestlé S.A.,1866,,,,,,,,,,,,,,,,"Nestlé S.A. ist ein weltweit führendes Unternehmen in der Lebensmittel- und Getränkeindustrie. Das Unternehmen wurde 1866 gegründet und hat sich seitdem zu einem der größten Nahrungsmittelkonzerne der Welt entwickelt. Nestlé ist bekannt für seine breite Palette an Produkten, darunter Babynahrung, Kaffee, Schokolade, Milchprodukte und Tiernahrung. Mit einer starken Marktposition und einer langen Geschichte der Innovation ist Nestlé ein wichtiger Akteur in der globalen Wirtschaft.",Ulf Mark Schneider,,,,,,,,,,,,False,False,True,False,False
527,AMD,AMD_image.png,AMD,"Advanced Micro Devices, Inc.",1969,,,,,,,,,,,,,,,,"Advanced Micro Devices, Inc. (AMD) ist ein führender Hersteller von Computerprozessoren, Grafikkarten und verwandten Technologien. Das Unternehmen wurde 1969 gegründet und hat sich einen festen Platz in der Halbleiterindustrie erarbeitet. AMD ist bekannt für seine Konkurrenzfähigkeit im Bereich der Prozessoren und Grafikkarten und beliefert sowohl den Consumer- als auch den Unternehmensmarkt.",Lisa Su,,,,,,,,,,,,False,False,False,False,False
528,Linde,Linde_image.png,LIN,Linde plc,1879,,,,,,,,,,,,,,,,"Linde plc ist ein weltweit führender Anbieter von Industriegasen und Engineering-Lösungen. Das Unternehmen entstand aus der Fusion von Linde AG und Praxair, Inc. und hat eine starke Marktposition in verschiedenen Branchen. Linde ist bekannt für seine Innovationen und seinen Beitrag zur Nachhaltigkeit.",Steve Angel,,,,,,,,,,,,False,False,True,False,False
529,ServiceNow,ServiceNow_image.png,NOW,ServiceNow Inc.,2004,,,,,,,,,,,,,,,,"ServiceNow Inc. ist ein US-amerikanisches Softwareunternehmen, das cloudbasierte Lösungen für das IT Service Management anbietet. Das Unternehmen wurde 2004 gegründet und hat sich zu einem führenden Anbieter in seinem Bereich entwickelt. ServiceNow ist bekannt für seine innovativen Produkte, die Unternehmen dabei unterstützen, ihre IT-Prozesse effizienter zu gestalten und die Kundenzufriedenheit zu steigern.",Bill McDermott,,,,,,,,,,,,False,False,False,False,False
530,American Express,American_Express_image.png,AXP,American Express,1850,,,,,,,,,,,,,,,,"American Express ist ein weltweit führendes Finanzdienstleistungsunternehmen mit Schwerpunkt auf Kreditkarten, Reiseschecks und Reisedienstleistungen. Das Unternehmen wurde 1850 gegründet und hat sich im Laufe der Zeit zu einem der bekanntesten Zahlungsdienstleister entwickelt. American Express ist für seine erstklassigen Kundenservices und exklusiven Belohnungsprogramme bekannt und hat eine starke Marktposition in der Finanzbranche.",Stephen J. Squeri,,,,,,,,,,,,False,False,True,False,False
531,Walt Disney,Walt_Disney_image.png,DIS,The Walt Disney Company,1923,,,,,,,,,,,,,,,,"Die Walt Disney Company, gegründet von den Brüdern Walt und Roy O. Disney, ist eines der weltweit größten Unterhaltungsunternehmen. Das Unternehmen ist bekannt für seine Filmstudios, Themenparks, Fernsehsender und Merchandising-Produkte. Disney hat eine starke Marktposition im Bereich der Familienunterhaltung und ist für ikonische Figuren wie Mickey Mouse und Elsa aus 'Die Eiskönigin' bekannt.",Bob Chapek,,,,,,,,,,,1929-05-06T00:00:00,False,False,True,False,False
532,McDonald's,McDonald's_image.png,MCD,McDonald's Corporation,1955,,,,,,,,,,,,,,,,"McDonald's Corporation ist ein weltweit führendes Unternehmen in der Systemgastronomie. Das Unternehmen wurde 1955 von Ray Kroc gegründet und hat sich seitdem zu einer der bekanntesten und erfolgreichsten Fast-Food-Ketten der Welt entwickelt. McDonald's ist für sein Kerngeschäft bekannt, das hauptsächlich aus dem Verkauf von Hamburgern, Pommes frites, Softdrinks und anderen Snacks besteht. Mit Tausenden von Standorten weltweit und einer starken Marktposition ist McDonald's eine feste Größe in der Gastronomiebranche.",Chris Kempczinski,,,,,,,,,,,,False,False,True,False,False
533,Morgan Stanley,Morgan_Stanley_image.png,MS,Morgan Stanley,1935,,,,,,,,,,,,,,,,"Morgan Stanley ist ein weltweit führendes Finanzdienstleistungsunternehmen mit Schwerpunkt auf Investmentbanking, Wertpapierhandel und Vermögensverwaltung. Das Unternehmen hat eine lange Geschichte und eine starke Marktposition in der Finanzbranche. Morgan Stanley bietet eine Vielzahl von Finanzdienstleistungen für institutionelle Kunden, Unternehmen und Privatkunden an.",James P. Gorman,,,,,,,,,,,,False,False,True,False,False
534,IBM,IBM_image.png,IBM,International Business Machines Corporation,1911,,,,,,,,,,,,,,,,"Die International Business Machines Corporation (IBM) ist ein weltweit führendes Technologieunternehmen, das sich auf Hardware, Software und IT-Dienstleistungen spezialisiert hat. Gegründet im Jahr 1911, hat sich IBM im Laufe der Jahre als Pionier in der Computerbranche etabliert und ist bekannt für seine Innovationen in den Bereichen künstliche Intelligenz, Cloud Computing und Datenanalyse. Das Unternehmen hat eine starke Marktposition und ist in verschiedenen Branchen tätig, darunter Finanzdienstleistungen, Gesundheitswesen und Einzelhandel.",Arvind Krishna,,,,,,,,,,,,False,False,False,False,False
535,AstraZeneca,AstraZeneca_image.png,AZN,AstraZeneca,1999,,,,,,,,,,,,,,,,"AstraZeneca ist ein globales biopharmazeutisches Unternehmen, das sich auf die Entwicklung, Herstellung und Vermarktung von verschreibungspflichtigen Medikamenten konzentriert. Das Unternehmen hat eine lange Geschichte in der Pharmaindustrie und ist bekannt für seine Forschung und Innovation in den Bereichen Onkologie, Herz-Kreislauf-Erkrankungen, Atemwegserkrankungen und mehr. AstraZeneca ist ein wichtiger Akteur im Gesundheitssektor und hat sich als führendes Unternehmen in der Branche etabliert.",Pascal Soriot,,,,,,,,,,,,False,False,True,False,False
536,Abbott Laboratories,Abbott_Laboratories_image.png,ABT,Abbott Laboratories,1888,,,,,,,,,,,,,,,,"Abbott Laboratories ist ein weltweit tätiges Unternehmen, das sich auf die Entwicklung von Gesundheitslösungen in den Bereichen Diagnostik, Medizintechnik, Ernährung und generische Arzneimittel konzentriert. Das Unternehmen hat eine lange Geschichte in der Gesundheitsbranche und ist bekannt für seine innovativen Produkte und seine starke Marktposition. Abbott Laboratories ist ein wichtiger Akteur im Gesundheitswesen und bietet eine Vielzahl von Produkten und Dienstleistungen für Patienten auf der ganzen Welt an.",Robert B. Ford,,,,,,,,,,,,False,False,False,False,False
537,Novartis,Novartis_image.png,NOVN,Novartis AG,1996,,,,,,,,,,,,,,,,"Novartis ist ein weltweit tätiges Pharmaunternehmen mit Fokus auf innovative Medikamente, Generika und Augenheilmittel. Das Unternehmen wurde 1996 durch die Fusion von Ciba-Geigy und Sandoz gegründet. Novartis ist einer der größten Pharmakonzerne der Welt und hat eine starke Marktposition in verschiedenen Therapiebereichen. Zu den wichtigen Fakten gehören eine breite Produktpalette, Forschungs- und Entwicklungsaktivitäten sowie internationale Präsenz.",Vasant Narasimhan,,,,,,,,,,,,False,False,True,False,False
